0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,label
0.5669897794723511,0.8936507701873779,-2.7411007863520354e-07,0.5087538361549377,0.8452185988426208,-0.03532510995864868,0.46690356731414795,0.7628066539764404,-0.06309953331947327,0.48045578598976135,0.6948204040527344,-0.09267643094062805,0.5263640880584717,0.659562885761261,-0.12137335538864136,0.524742603302002,0.5870948433876038,-0.04481637850403786,0.5204866528511047,0.44952401518821716,-0.08787187933921814,0.5243575572967529,0.36620044708251953,-0.11491122096776962,0.5297092199325562,0.2963954508304596,-0.1335819512605667,0.5853509306907654,0.5957434177398682,-0.051788169890642166,0.5603320598602295,0.5801692008972168,-0.1179140955209732,0.5344375371932983,0.6650906801223755,-0.13594050705432892,0.5211496949195862,0.7189353108406067,-0.13301178812980652,0.6361852884292603,0.6302571296691895,-0.06265748292207718,0.5933787226676941,0.6666521430015564,-0.12090302258729935,0.5630905032157898,0.7543684244155884,-0.11145765334367752,0.5507943630218506,0.7997820973396301,-0.08958511054515839,0.6787067651748657,0.6817298531532288,-0.07757300138473511,0.6363511085510254,0.7137557864189148,-0.11156608909368515,0.6044912934303284,0.7774962186813354,-0.10015613585710526,0.5925778746604919,0.8098427057266235,-0.08118943125009537,1
0.5620221495628357,0.9166226387023926,-3.8688031622768904e-07,0.5046983957290649,0.8663833737373352,-0.03253902494907379,0.46259960532188416,0.7811906933784485,-0.05908428132534027,0.4780183732509613,0.7162437438964844,-0.08739638328552246,0.5235275626182556,0.6795483827590942,-0.11461853235960007,0.5215975046157837,0.6076049208641052,-0.0469510443508625,0.5180094838142395,0.4710308909416199,-0.08928197622299194,0.523566722869873,0.3875004053115845,-0.11594152450561523,0.5311954617500305,0.31744563579559326,-0.13493770360946655,0.5822100043296814,0.6148774027824402,-0.05427670106291771,0.5523834228515625,0.6259052753448486,-0.11705648899078369,0.5268000364303589,0.7140238881111145,-0.13219895958900452,0.5177196264266968,0.7635657787322998,-0.12967440485954285,0.6318315267562866,0.6516854763031006,-0.06525573879480362,0.5879621505737305,0.701140284538269,-0.11908888071775436,0.5582562685012817,0.7832579016685486,-0.10698389261960983,0.550067663192749,0.82133549451828,-0.08604587614536285,0.6739168167114258,0.7050212621688843,-0.08048698306083679,0.6307881474494934,0.74755859375,-0.11219087243080139,0.5982625484466553,0.8065416812896729,-0.10061782598495483,0.5881531834602356,0.8330012559890747,-0.08282995223999023,1
0.5527700185775757,0.9374557733535767,-3.765273390854418e-07,0.4954643249511719,0.8911258578300476,-0.03209087252616882,0.45051127672195435,0.8031238913536072,-0.05702824890613556,0.46688246726989746,0.7397638559341431,-0.0841289609670639,0.5179936289787292,0.7166466116905212,-0.1107887476682663,0.5080459713935852,0.6308731436729431,-0.04520058259367943,0.5053946375846863,0.4957835078239441,-0.08709612488746643,0.5116300582885742,0.4130564332008362,-0.11309128254652023,0.5200828313827515,0.342337965965271,-0.13228054344654083,0.5713735818862915,0.6338962912559509,-0.05229760333895683,0.539824366569519,0.6478721499443054,-0.11402274668216705,0.5156314969062805,0.7402969598770142,-0.12712015211582184,0.5080148577690125,0.7906746864318848,-0.12311061471700668,0.6227496862411499,0.6693554520606995,-0.06332390010356903,0.5764325261116028,0.7227331399917603,-0.11607220768928528,0.5495596528053284,0.8053542375564575,-0.10274579375982285,0.5444092154502869,0.8402731418609619,-0.08110252022743225,0.6652159690856934,0.7224839925765991,-0.0788850411772728,0.6213154792785645,0.7675356864929199,-0.11045043915510178,0.591548502445221,0.8257544636726379,-0.09926874935626984,0.5837299227714539,0.849460780620575,-0.08201830089092255,1
0.5531607866287231,0.9438539743423462,-3.7564961985481204e-07,0.49493905901908875,0.8956651091575623,-0.029982326552271843,0.452049195766449,0.8102861046791077,-0.053512200713157654,0.47080016136169434,0.7485558986663818,-0.07926390320062637,0.5192164182662964,0.7265364527702332,-0.10473508387804031,0.5111625790596008,0.6366744041442871,-0.04320221394300461,0.508048415184021,0.5052379369735718,-0.08118290454149246,0.5134900808334351,0.4211820960044861,-0.10521682351827621,0.5206661224365234,0.35003891587257385,-0.12325358390808105,0.5737646222114563,0.6387109756469727,-0.05057011917233467,0.5473132133483887,0.6575430631637573,-0.10917264968156815,0.5238180756568909,0.7445319294929504,-0.1229274719953537,0.5142816305160522,0.799755334854126,-0.1198146864771843,0.6245079040527344,0.6748484969139099,-0.06124090030789375,0.5816987752914429,0.7288918495178223,-0.11076772958040237,0.5544114112854004,0.8068593144416809,-0.10019700974225998,0.5456881523132324,0.8479937314987183,-0.080956369638443,0.6665193438529968,0.7284467816352844,-0.07612213492393494,0.6251856088638306,0.7730215787887573,-0.10617204755544662,0.5932186245918274,0.8280713558197021,-0.09699594974517822,0.580331027507782,0.8556641340255737,-0.08137646317481995,1
0.5523295998573303,0.9487403631210327,-3.614330239543051e-07,0.49603796005249023,0.9021520018577576,-0.031760163605213165,0.45368319749832153,0.817798912525177,-0.056428562849760056,0.4718449115753174,0.757889986038208,-0.08296801149845123,0.5204362869262695,0.7347068190574646,-0.10879479348659515,0.5126742124557495,0.6396012306213379,-0.044434987008571625,0.511231541633606,0.5098558664321899,-0.08322367072105408,0.516910195350647,0.42640140652656555,-0.10746761411428452,0.5251227617263794,0.3547575771808624,-0.1257498860359192,0.5762040019035339,0.6408147215843201,-0.05153956264257431,0.5503685474395752,0.6637391448020935,-0.11008511483669281,0.5254628658294678,0.7514156699180603,-0.12357372790575027,0.5166956186294556,0.8031867146492004,-0.12045740336179733,0.6273658275604248,0.6786186099052429,-0.062245383858680725,0.5844880938529968,0.7362095713615417,-0.11159726977348328,0.5559126138687134,0.8130754828453064,-0.10031308233737946,0.5489829182624817,0.8477783203125,-0.0809568390250206,0.6691052913665771,0.7340632081031799,-0.07744958996772766,0.6279970407485962,0.7817345261573792,-0.10707185417413712,0.5957441926002502,0.8351099491119385,-0.09738700836896896,0.584680438041687,0.8574337363243103,-0.08163198828697205,1
0.5534920692443848,0.9507715702056885,-3.6226586530574423e-07,0.49679437279701233,0.9031383991241455,-0.03220874443650246,0.45471349358558655,0.8200907707214355,-0.05744808167219162,0.47373050451278687,0.7610687613487244,-0.08441798388957977,0.523555338382721,0.739357054233551,-0.11067888140678406,0.5128331184387207,0.6436891555786133,-0.04438867047429085,0.5092173218727112,0.5135656595230103,-0.08284824341535568,0.5145717859268188,0.4288230836391449,-0.10706645995378494,0.5234872698783875,0.3576433062553406,-0.12510214745998383,0.5768761038780212,0.6438719630241394,-0.05074670910835266,0.5520530939102173,0.6683729887008667,-0.10951745510101318,0.5284485220909119,0.7540833353996277,-0.12375114858150482,0.5191754698753357,0.8100014925003052,-0.12085313349962234,0.6280587315559387,0.6803256273269653,-0.0606301985681057,0.5867591500282288,0.737347424030304,-0.10959108918905258,0.5591789484024048,0.8125005960464478,-0.09956026077270508,0.5502160787582397,0.8524025082588196,-0.08076523244380951,0.6696358919143677,0.7343289256095886,-0.07502420246601105,0.6297659873962402,0.7832139134407043,-0.10458484292030334,0.5975876450538635,0.8341481685638428,-0.09634460508823395,0.5839612483978271,0.8585471510887146,-0.08141177147626877,1
0.5567445158958435,0.955133318901062,-3.731979916210548e-07,0.4990232288837433,0.9082821607589722,-0.03148360550403595,0.45622387528419495,0.8273966312408447,-0.056238315999507904,0.4723083972930908,0.7692737579345703,-0.08281761407852173,0.5192427039146423,0.7443723082542419,-0.10845958441495895,0.5135367512702942,0.6462807059288025,-0.04276011884212494,0.5082879066467285,0.516545295715332,-0.08027312159538269,0.5121268630027771,0.4315238893032074,-0.10396712273359299,0.5194845795631409,0.36084142327308655,-0.12154226005077362,0.5772881507873535,0.6463979482650757,-0.04914209246635437,0.5526117086410522,0.6745889186859131,-0.106376051902771,0.5304215550422668,0.7587665915489197,-0.12064766883850098,0.5220295190811157,0.8140730261802673,-0.11826568096876144,0.628337562084198,0.6825109124183655,-0.058995626866817474,0.587337851524353,0.741427481174469,-0.10703642666339874,0.5604358315467834,0.8161011934280396,-0.09731148183345795,0.5518137216567993,0.8563268780708313,-0.07897906005382538,0.6699290871620178,0.7360174655914307,-0.07328939437866211,0.6313997507095337,0.7846477627754211,-0.10260581225156784,0.5989074110984802,0.8354156017303467,-0.09449908882379532,0.5840968489646912,0.8604344129562378,-0.07964503020048141,1
0.554716169834137,0.9559488296508789,-3.810631312717305e-07,0.49829065799713135,0.9086934924125671,-0.030930448323488235,0.4563564658164978,0.8270406723022461,-0.05505497381091118,0.47459784150123596,0.7715356349945068,-0.08108043670654297,0.5222771167755127,0.748190701007843,-0.10649941861629486,0.5139309167861938,0.6488893032073975,-0.04237993061542511,0.5080950260162354,0.5212187767028809,-0.07965179532766342,0.5114942193031311,0.43672093749046326,-0.10339256376028061,0.5188260674476624,0.3654717803001404,-0.1212405115365982,0.5772963166236877,0.6486149430274963,-0.04900380223989487,0.551530122756958,0.6773024797439575,-0.10468729585409164,0.5291653275489807,0.7603549957275391,-0.11825571209192276,0.5218441486358643,0.8122456073760986,-0.11610530316829681,0.6281334161758423,0.6851962208747864,-0.05910469591617584,0.5871350169181824,0.7436758875846863,-0.10560184717178345,0.5603490471839905,0.8168810606002808,-0.09544738382101059,0.5526068210601807,0.8528053164482117,-0.07765734195709229,0.6692508459091187,0.7389844655990601,-0.07368271052837372,0.6302390694618225,0.7877439260482788,-0.10193580389022827,0.5980938673019409,0.838621199131012,-0.0932527706027031,0.5846851468086243,0.8616148829460144,-0.07851317524909973,1
0.5599470734596252,0.9567652344703674,-3.595088173824479e-07,0.5011865496635437,0.9093643426895142,-0.03322797268629074,0.4571573734283447,0.8283817768096924,-0.059223540127277374,0.47378140687942505,0.7735594511032104,-0.08649726957082748,0.5231277942657471,0.7506434917449951,-0.11266939342021942,0.5146828293800354,0.6496102213859558,-0.04528570547699928,0.5085352659225464,0.5221255421638489,-0.08431302756071091,0.5112364888191223,0.43794578313827515,-0.10910972207784653,0.5188167095184326,0.36688411235809326,-0.12775300443172455,0.5782985687255859,0.6483136415481567,-0.05100812390446663,0.5528063178062439,0.6806738376617432,-0.1080431416630745,0.5307031273841858,0.7641608715057373,-0.12177281081676483,0.5244779586791992,0.8135095834732056,-0.11974694579839706,0.6289259195327759,0.6842052340507507,-0.06054103001952171,0.5882368683815002,0.7460111975669861,-0.10807983577251434,0.561626672744751,0.8185099363327026,-0.09772107005119324,0.5550022125244141,0.8513521552085876,-0.07983500510454178,0.6701841950416565,0.737309455871582,-0.0747997909784317,0.6309104561805725,0.789630115032196,-0.10440776497125626,0.598814845085144,0.8405099511146545,-0.09651661664247513,0.5856192708015442,0.8611788153648376,-0.08224917948246002,1
0.5578606128692627,0.9569500684738159,-3.585942920381058e-07,0.5002200603485107,0.9088909029960632,-0.03262478858232498,0.45876771211624146,0.8278592228889465,-0.05788920074701309,0.4756834805011749,0.7726622819900513,-0.08467981964349747,0.5230371952056885,0.7472860217094421,-0.11061280965805054,0.514724612236023,0.6493865847587585,-0.04332077503204346,0.5078520774841309,0.5231632590293884,-0.08162228018045425,0.5104659795761108,0.43894660472869873,-0.106168232858181,0.5178787708282471,0.36763033270835876,-0.12458721548318863,0.577788770198822,0.6474044919013977,-0.049556978046894073,0.5520328879356384,0.6787760257720947,-0.10656055808067322,0.5305426716804504,0.7630099654197693,-0.12083312124013901,0.5244748592376709,0.813294529914856,-0.11890357732772827,0.6283838152885437,0.6832453012466431,-0.05951270833611488,0.5877259373664856,0.743183970451355,-0.10712376981973648,0.5619335174560547,0.8169548511505127,-0.09707581996917725,0.5554709434509277,0.8509609699249268,-0.07917457818984985,0.6694956421852112,0.7366714477539062,-0.07410531491041183,0.6296004056930542,0.7879867553710938,-0.10328328609466553,0.5986913442611694,0.8395605683326721,-0.09486686438322067,0.5863279700279236,0.8609196543693542,-0.0801374614238739,1
0.5569913387298584,0.9556379318237305,-3.5567816780712747e-07,0.5007506608963013,0.9089787602424622,-0.0330166295170784,0.45900532603263855,0.8293554186820984,-0.058612629771232605,0.47497203946113586,0.7756330966949463,-0.08553992211818695,0.5226715207099915,0.7509044408798218,-0.11152808368206024,0.5141124725341797,0.6501001715660095,-0.04450812563300133,0.5067286491394043,0.5232735276222229,-0.08253587037324905,0.5088704824447632,0.43881842494010925,-0.10694965720176697,0.5158380270004272,0.367847204208374,-0.1253068596124649,0.577336847782135,0.6485944390296936,-0.050337351858615875,0.5527138710021973,0.6823350787162781,-0.10652652382850647,0.5313984155654907,0.7653640508651733,-0.12074582278728485,0.5253366231918335,0.8151887655258179,-0.11919936537742615,0.6278894543647766,0.6846193075180054,-0.05978609621524811,0.5886220335960388,0.7460050582885742,-0.10659383982419968,0.5624209642410278,0.8189677000045776,-0.09643059968948364,0.555491030216217,0.8532365560531616,-0.07883787155151367,0.6688524484634399,0.7378768920898438,-0.07390199601650238,0.6302508115768433,0.7902017831802368,-0.10293195396661758,0.5994200706481934,0.8415505290031433,-0.09455415606498718,0.5872254371643066,0.8635199069976807,-0.0799703299999237,1
0.5567889213562012,0.9567087292671204,-3.553403473688377e-07,0.500664472579956,0.9095720052719116,-0.033643968403339386,0.45938950777053833,0.8287556171417236,-0.05989428982138634,0.47599971294403076,0.7728104591369629,-0.08748266845941544,0.52480149269104,0.7483030557632446,-0.1142815500497818,0.5140135288238525,0.6514781713485718,-0.04484984278678894,0.5058803558349609,0.5239884257316589,-0.08425014466047287,0.5073786973953247,0.43971461057662964,-0.10965458303689957,0.513174831867218,0.36874401569366455,-0.12855692207813263,0.5766828656196594,0.6506568789482117,-0.05066707357764244,0.5511432886123657,0.6778930425643921,-0.1090954840183258,0.5305883288383484,0.7628414630889893,-0.12382961809635162,0.5238092541694641,0.8146313428878784,-0.12188156694173813,0.627352237701416,0.6858757734298706,-0.06028814613819122,0.5878387093544006,0.7411302328109741,-0.10931700468063354,0.5623415112495422,0.8168404698371887,-0.09934817999601364,0.5547043681144714,0.8539671897888184,-0.08103729039430618,0.6689316034317017,0.7384442687034607,-0.0745510533452034,0.6302201151847839,0.7871112823486328,-0.10525363683700562,0.5996049642562866,0.8403376936912537,-0.0973481684923172,0.5869259834289551,0.8644050359725952,-0.08265721052885056,1
